Accession	Label	Id	Gene_name	Identification_type_36	Identification_type_38	Identification_type_40	Identification_type_61	Identification_type_63	Identification_type_65	Specific_peptides	Intensity_36	Intensity_38	Intensity_40	Intensity_61	Intensity_63	Intensity_65	Intensity_38_ratio_Intensity_36	Intensity_40_ratio_Intensity_36	Intensity_61_ratio_Intensity_36	Intensity_63_ratio_Intensity_36	Intensity_65_ratio_Intensity_36	Intensity_36_norm	Intensity_38_norm	Intensity_40_norm	Intensity_61_norm	Intensity_63_norm	Intensity_65_norm	S1_G1_mean	S2_G1_mean	S3_G1_mean	S1_G2_mean	S2_G2_mean	S3_G2_mean	S1_G1_identification_type	S2_G1_identification_type	S3_G1_identification_type	S1_G2_identification_type	S2_G2_identification_type	S3_G2_identification_type	S1_G1_mean_imputed	S2_G1_mean_imputed	S3_G1_mean_imputed	S1_G2_mean_imputed	S2_G2_mean_imputed	S3_G2_mean_imputed	S1_G1_mean_imputed_log	S2_G1_mean_imputed_log	S3_G1_mean_imputed_log	S1_G2_mean_imputed_log	S2_G2_mean_imputed_log	S3_G2_mean_imputed_log	mean_intensity_G2-G1	fc_G2-G1	log2_fc_G2-G1	pval_G2-G1	log10_pval_G2-G1	qval_G2-G1	log10_qval_G2-G1	significant_G2-G1
PYRD_YEAST	URA1	6808	URA1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	84	16969608	17348388	16911928	19524346	19315816	18527598	1.02232108131196	0.996600982179435	1.15054785001516	1.13825941058862	1.09181060634989	16969608	17360554.2550375	17162270.7072181	16081293.3247928	16340834.7332992	15994348.9110202	16969608	17360554.2550375	17162270.7072181	16081293.3247928	16340834.7332992	15994348.9110202	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	16969608	17360554.2550375	17162270.7072181	16081293.3247928	16340834.7332992	15994348.9110202	7.22967181017842	7.23956358639703	7.23457474798668	7.20632097359364	7.21327423768026	7.2039665657639	16651484.9885613	0.940263921974748	-0.0888623322655104	0.00258844591973878	2.58696090427856	0.0141449418442291	1.84939883376954	FALSE
PYRE_YEAST	URA5	6112	URA5	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	16	4252328	4247314	3821935.25	4383624.5	4345652.5	4612474.5	0.998820881173795	0.89878655879791	1.03087638112582	1.0219466842633	1.08469396057877	4252328	4250292.59981852	3878510.32631875	3610587.07985652	3676344.26165836	3981818.17719616	4252328	4250292.59981852	3878510.32631875	3610587.07985652	3676344.26165836	3981818.17719616	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	4252328	4250292.59981852	3878510.32631875	3610587.07985652	3676344.26165836	3981818.17719616	6.62862675610904	6.6284188289003	6.58866495206673	6.55757782373734	6.56541617299102	6.60008142484175	3941646.74080805	0.910155105049578	-0.135815670215788	0.0932451965787305	1.0303735311341	0.134881420719501	0.870047868228008	FALSE
PYRF_YEAST	URA3	6480	URA3	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	65	10015407	10026286	9961959	11311839	11248755	10898413	1.00108622645091	0.994663422065624	1.12944376598974	1.12314507039005	1.08816476454726	10015407	10033317.3364305	10109423.1912652	9317034.28129327	9516245.46487571	9408290.27585756	10015407	10033317.3364305	10109423.1912652	9317034.28129327	9516245.46487571	9408290.27585756	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	10015407	10033317.3364305	10109423.1912652	9317034.28129327	9516245.46487571	9408290.27585756	7.00066860258243	7.00144454844506	7.00472637695629	6.96927769344419	6.97846563583119	6.9735107083131	9733286.25828704	0.936449097083662	-0.0947275194055474	0.000624655665051569	3.20435931701978	0.00536410658401427	2.27050260136679	TRUE
PYRX_YEAST	URA10	6111	URA10	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	2	658301.31	261985.45	794656.12	991013.69	1001336.5	913270.25	0.397971940842712	1.20713130587572	1.50541047837198	1.52109145886403	1.38731343250707	658301.31	262169.177836893	806419.200140136	816251.762685178	847112.762873715	788400.257203045	658301.31	262169.177836893	806419.200140136	816251.762685178	847112.762873715	788400.257203045	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	658301.31	262169.177836893	806419.200140136	816251.762685178	847112.762873715	788400.257203045	5.81842471932602	5.4185816321207	5.90656085939863	5.91182413213749	5.92794122501101	5.8967467572891	696442.411789828	1.41975761383697	0.505644648628692	0.259120733900446	0.586497834955958	0.261537904925637	0.582465359542159	FALSE
QCR1_YEAST	COR1	6456	COR1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	60	7906040	7437874.5	7194845	8799801	8754579	8904481	0.940783818447668	0.910044092870767	1.11304787225969	1.10732794167497	1.12628838204714	7906040	7443090.60873033	7301348.34931147	7247985.72412132	7406217.19520481	7686985.43575642	7906040	7443090.60873033	7301348.34931147	7247985.72412132	7406217.19520481	7686985.43575642	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	7906040	7443090.60873033	7301348.34931147	7247985.72412132	7406217.19520481	7686985.43575642	6.89795900729197	6.8717533059235	6.8634030692427	6.86021732926845	6.86959644404826	6.88575605822855	7498611.21885406	0.986345074489057	-0.0198356306783536	0.671587164742958	0.172897612615249	0.499075837237666	0.301833455997177	FALSE
QCR2_YEAST	QCR2	6606	QCR2	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	152	36413964	36735836	36021072	42285396	40389060	40517252	1.0088392463946	0.989210402910268	1.16124122053836	1.10916405585506	1.11268446357557	36413964	36761598.4829346	36554282.2100587	34828508.7977349	34168422.1103218	34977392.3961287	36413964	36761598.4829346	36554282.2100587	34828508.7977349	34168422.1103218	34977392.3961287	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	36413964	36761598.4829346	36554282.2100587	34828508.7977349	34168422.1103218	34977392.3961287	7.56126795851702	7.56539438729581	7.56293826039821	7.54193488029289	7.53362492364504	7.54378742920828	35617361.3328631	0.94754825904556	-0.0777286726456268	0.00219545964198922	2.65847454189937	0.0130521282012766	1.88431866911389	FALSE
QCR7_YEAST	QCR7	6218	QCR7	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	31	2690880.25	2431796	2533241.5	2519572.25	2979806.75	2338626.25	0.903717658933355	0.941417404211874	0.936337560915243	1.1073724852676	0.86909339425268	2690880.25	2433501.39477992	2570740.39043681	2075254.16755359	2520863.19516191	2018869.59199842	2690880.25	2433501.39477992	2570740.39043681	2075254.16755359	2520863.19516191	2018869.59199842	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	2690880.25	2433501.39477992	2570740.39043681	2075254.16755359	2520863.19516191	2018869.59199842	6.42989437114859	6.3862315994988	6.4100582210639	6.3170712946896	6.40154927756918	6.30510826678682	2385018.16498844	0.859633794557179	-0.218205894716259	0.109307737645504	0.961349094246049	0.142839338324197	0.845152170260378	FALSE
RASH_HUMAN_UPS	RASH_HUMAN_UPS	6481		By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	50	1421192.75	1390826	1422462.75	11540964	12221152	11781092	0.978632912389963	1.00089361559155	8.12061840309838	8.59922202670961	8.28958070606538	1421192.75	1391801.37268758	1443519.08229705	9505753.85904727	10338875.9285411	10170281.9761541	1421192.75	1391801.37268758	1443519.08229705	9505753.85904727	10338875.9285411	10170281.9761541	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	1421192.75	1391801.37268758	1443519.08229705	9505753.85904727	10338875.9285411	10170281.9761541	6.15265298333529	6.14357726048947	6.15942252931929	6.97798656453043	7.01447332361586	7.00733299412138	5711904.16145452	7.05152558403747	2.8179354155855	2.45954180786807e-07	6.60914579080252	1.10884343171385e-05	4.95512977174358	TRUE
RDL1_YEAST	RDL1	6465	RDL1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	57	9730269	9708317	9371309	12051718	11184095	11624930	0.997743947263945	0.963108933576245	1.23858014613984	1.14941272435531	1.19471825496294	9730269	9715125.34787687	9510029.95867704	9926438.11094545	9461544.26178622	10035471.7587345	9730269	9715125.34787687	9510029.95867704	9926438.11094545	9461544.26178622	10035471.7587345	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	9730269	9715125.34787687	9510029.95867704	9926438.11094545	9461544.26178622	10035471.7587345	6.98812484680492	6.9874484083882	6.9781818850623	6.99679343920376	6.9759620253699	7.00153779310646	9729813.07300335	1.01616380474889	0.0231329820810933	0.464973863162868	0.332571458729756	0.391550994707739	0.407211668400558	FALSE
REE1_YEAST	REE1	6324	REE1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	46	5521763.5	5168238	5073765.5	6098065	6284225	6218198	0.935975979413099	0.918866862008849	1.10436910237101	1.13808296932674	1.12612537643092	5521763.5	5171862.43482372	5148871.08175624	5022691.77050298	5316341.91130561	5367993.64978708	5521763.5	5171862.43482372	5148871.08175624	5022691.77050298	5316341.91130561	5367993.64978708	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	5521763.5	5171862.43482372	5148871.08175624	5022691.77050298	5316341.91130561	5367993.64978708	6.74207780164325	6.71364696466321	6.71171201802984	6.70093652745737	6.72561290406495	6.72981199340086	5258254.05802927	0.991448968881452	-0.0123895778405464	0.795417519899965	0.0994048474560457	0.553783410703691	0.256660058246921	FALSE
RET4_HUMAN	RBP4	6744	RBP4	By MS/MS	By matching	By MS/MS	By MS/MS	By MS/MS	By MS/MS	20	825225.25	173046.52	715542.5	9684968	10135946	10344975	0.209696104184888	0.867087501261019	11.7361508266985	12.2826416181521	12.5359409446088	825225.25	173167.875834079	726134.482568728	7977056.50418365	8574828.96149174	8930522.9758213	825225.25	173167.875834079	726134.482568728	7977056.50418365	8574828.96149174	8930522.9758213	By MS/MS	By matching	By MS/MS	By MS/MS	By MS/MS	By MS/MS	825225.25	173167.875834079	726134.482568728	7977056.50418365	8574828.96149174	8930522.9758213	5.91657250791951	5.23846732970232	5.86101706096011	6.90184266831652	6.93322546611176	6.95087689213188	4534489.34164992	14.7764572265083	3.88522850818624	0.00448250027257173	2.34847967535721	0.0195567148988815	1.70870409541288	FALSE
RFA3_YEAST	RFA3	6297	RFA3	By matching	By matching	By matching	By MS/MS	By matching	By MS/MS	4	549075.56	574656.44	498530.53	533492.56	489112.06	470028.28	1.04658899769642	0.907945219779952	0.971619570902045	0.890791897566885	0.856035697527677	549075.56	575059.440947868	505910.142928287	439412.943406895	413780.051462674	405762.058760487	549075.56	575059.440947868	505910.142928287	439412.943406895	413780.051462674	405762.058760487	By matching	By matching	By matching	By MS/MS	By matching	By MS/MS	549075.56	575059.440947868	505910.142928287	439412.943406895	413780.051462674	405762.058760487	5.73963211318059	5.75971273780517	5.70407338661084	5.64287284540971	5.61676954928642	5.60827143539985	481500.032917702	0.772343673032473	-0.372685142406005	0.00442104563895113	2.35447500180023	0.0194721244994226	1.71058666234535	FALSE
RGI1_YEAS1	RGI1	6247	RGI1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	31	7585280	7707754.5	7519870.5	9181366	9875586	10109915	1.01614633869811	0.991376785036281	1.21041886390483	1.30194086441107	1.33283346165204	7585280	7713159.87293802	7631185.11409363	7562263.02116751	8354569.05990841	8727602.35680613	7585280	7713159.87293802	7631185.11409363	7562263.02116751	8354569.05990841	8727602.35680613	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	7585280	7713159.87293802	7631185.11409363	7562263.02116751	8354569.05990841	8727602.35680613	6.8799716167919	6.88723233320554	6.88259198861595	6.87865177837631	6.92192405330415	6.94089495089618	7929009.90415228	1.07478576085829	0.104049113256412	0.174664568663444	0.757795184281898	0.201050067333879	0.696695777111047	FALSE
RHO1_YEAST	RHO1	6634	RHO1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By matching	By MS/MS	13	3688057.25	4025528.5	3830446.75	4301032.5	4084764.75	4187715.5	1.09150379918858	1.03860826726592	1.16620545952751	1.10756543977185	1.13548006880858	3688057.25	4028351.56381387	3887147.81975678	3542559.90095479	3455637.89301764	3615135.80158028	3688057.25	4028351.56381387	3887147.81975678	3542559.90095479	3455637.89301764	3615135.80158028	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By matching	By MS/MS	3688057.25	4028351.56381387	3887147.81975678	3542559.90095479	3455637.89301764	3615135.80158028	6.56679765402099	6.60512736544706	6.58963105621759	6.54931720244361	6.53852822764265	6.55812461608953	3702815.03818723	0.914662110136724	-0.128689206199709	0.0367738330576369	1.43446109982871	0.0734686780582699	1.13389777446301	FALSE
RIB1_YEAST	RIB1	6851	RIB1	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By matching	By matching	4	163922.55	149401.89	115227.43	164856.95	151260.48	183965.05	0.911417556644891	0.70293824736133	1.00570025295483	0.922755777042268	1.12226810771306	163922.55	149506.664086032	116933.110557059	135784.981969727	127963.659695222	158811.800489911	163922.55	149506.664086032	116933.110557059	135784.981969727	127963.659695222	158811.800489911	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By matching	By matching	163922.55	149506.664086032	116933.110557059	135784.981969727	127963.659695222	158811.800489911	5.21463870138579	5.17466055126438	5.06793750257469	5.13285173895517	5.10708665218975	5.20088276948431	142153.794466325	0.981871362706524	-0.0263940688624295	0.921201623668981	0.0356453052390077	0.610954020155414	0.21399147313581	FALSE
RIB4_YEAST	RIB4	6783	RIB4	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	68	8796178	8624961	8729488	12596165	13628096	13182949	0.980535068753725	0.99241829803808	1.43200433188141	1.54932017064684	1.49871330480124	8796178	8631009.60089678	8858708.25558219	10374873.7157439	11529125.3791989	11380465.291949	8796178	8631009.60089678	8858708.25558219	10374873.7157439	11529125.3791989	11380465.291949	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	8796178	8631009.60089678	8858708.25558219	10374873.7157439	11529125.3791989	11380465.291949	6.94429400918757	6.93606159970745	6.9473703992717	7.01598281912973	7.06179636216069	7.05616001861397	9928393.37389513	1.26624805061334	0.340560048001632	0.00232561012844969	2.63346308980306	0.0133846285052264	1.87339367829619	FALSE
RIM1_YEAST	RIM1	6580	RIM1	By MS/MS	By matching	By MS/MS	By matching	By matching	By MS/MS	4	1105671.12	993947.88	1104903.75	1432956.75	1901154	1814440.88	0.898954365381272	0.999305969029923	1.29600631153322	1.71945704795111	1.64103126795968	1105671.12	994644.925938912	1121259.34209987	1180259.65215387	1608342.26814704	1566355.25625818	1105671.12	994644.925938912	1121259.34209987	1180259.65215387	1608342.26814704	1566355.25625818	By MS/MS	By matching	By MS/MS	By matching	By matching	By MS/MS	1105671.12	994644.925938912	1121259.34209987	1180259.65215387	1608342.26814704	1566355.25625818	6.04362596601978	5.99766807147244	6.04970607451861	6.07197756077457	6.20637847560026	6.19489026879147	1262755.42743298	1.35180979862473	0.434892176853551	0.0504714850944629	1.29695391621259	0.0892322661310602	1.0494780775876	FALSE
RIR2_YEAST	RNR2	6080	RNR2	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	85	20000526	19613512	19105712	25498406	24724478	24169116	0.980649808910026	0.955260476649464	1.27488677047794	1.23619138816649	1.20842401844831	20000526	19627266.7643719	19388528.6998706	21001847.9594992	20916466.0123649	20864511.1025682	20000526	19627266.7643719	19388528.6998706	21001847.9594992	20916466.0123649	20864511.1025682	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	20000526	19627266.7643719	19388528.6998706	21001847.9594992	20916466.0123649	20864511.1025682	7.30104141745866	7.29285982523433	7.28754485385585	7.32225751012933	7.32048830921155	7.31940821277433	20299857.7564458	1.06382138901137	0.089255948942389	0.00257454476275655	2.58929955283688	0.0141449418442291	1.84939883376954	FALSE
RIR4_YEAST	RNR4	6628	RNR4	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	140	26582868	26475064	26832656	31344828	31600498	29333666	0.995944606127525	1.00939657827741	1.17913642726586	1.18875427587422	1.10348010605929	26582868	26493630.7037628	27229852.5671147	25817273.1257262	26733455.9051481	25322920.3722646	26582868	26493630.7037628	27229852.5671147	25817273.1257262	26733455.9051481	25322920.3722646	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	26582868	26493630.7037628	27229852.5671147	25817273.1257262	26733455.9051481	25322920.3722646	7.42460183474745	7.42314147836376	7.43504528990912	7.41191036926309	7.42705510479171	7.40351378935571	26363333.4456694	0.969707229512482	-0.044378855098464	0.161798048173411	0.791026721738765	0.189055602725303	0.723410447650149	FALSE
RISA_YEAST	RIB5	6719	RIB5	By MS/MS	By matching	By MS/MS	By MS/MS	By MS/MS	By MS/MS	8	794752.38	691264.56	581745.56	681786.38	678720.19	578278.94	0.869786083559762	0.731983413500442	0.857860129969035	0.854002085530087	0.727621526594233	794752.38	691749.337083343	590356.982565333	561555.647581162	574185.136933561	499211.777708848	794752.38	691749.337083343	590356.982565333	561555.647581162	574185.136933561	499211.777708848	By MS/MS	By matching	By MS/MS	By MS/MS	By MS/MS	By MS/MS	794752.38	691749.337083343	590356.982565333	561555.647581162	574185.136933561	499211.777708848	5.90023183714588	5.83994875162046	5.77111470431102	5.74939279931511	5.75905194637839	5.69828482293563	618635.210312041	0.787223782966141	-0.345154288019906	0.0720510322313212	1.1423597929325	0.110423819935254	0.956937233213749	FALSE
RL10_YEAST	RPL10	6696	RPL10	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	109	25000660	24512678	24114998	28646892	29901472	31657436	0.980481235295388	0.964574455234382	1.14584542968066	1.19602730487915	1.26626401063012	25000660	24529868.5016305	24471965.8089854	23595109.0549031	25296110.3084837	27328964.9857629	25000660	24529868.5016305	24471965.8089854	23595109.0549031	25296110.3084837	27328964.9857629	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	25000660	24529868.5016305	24471965.8089854	23595109.0549031	25296110.3084837	27328964.9857629	7.39795147389502	7.38969522007066	7.38866885720238	7.37282198896158	7.40305374641567	7.43662318421796	25037113.1099609	1.02996777418374	0.0425991988137088	0.553240011518969	0.257086418306902	0.441449625710564	0.355118847067396	FALSE
RL11A_YEAST	RPL11A	6273	RPL11A	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	83	14606208	15528033	15866233	27064926	24237738	24485630	1.06311186312012	1.08626640124528	1.85297416002839	1.65941344940453	1.67638513705953	14606208	15538922.6578581	16101096.5662695	22292117.4322465	20504692.6812208	21137748.6453529	14606208	15538922.6578581	16101096.5662695	22292117.4322465	20504692.6812208	21137748.6453529	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	14606208	15538922.6578581	16101096.5662695	22292117.4322465	20504692.6812208	21137748.6453529	7.16453748092881	7.19142090507194	7.20685545469412	7.34815132220232	7.31185326458424	7.32505872928325	18363464.3304913	1.38248161193708	0.467260291640008	0.000986946128807053	3.00570655209261	0.00752025148851571	2.12376763570512	TRUE
RL12A_YEAST	RPL12A	6595	RPL12A	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	93	35169440	35869768	34742572	40208976	36185564	38950760	1.01991296989659	0.987862530651611	1.14329304077631	1.0288922428108	1.1075172081216	35169440	35894923.1179063	35256856.9195076	33118258.4730651	30612339.704169	33625084.3627656	35169440	35894923.1179063	35256856.9195076	33118258.4730651	30612339.704169	33625084.3627656	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	35169440	35894923.1179063	35256856.9195076	33118258.4730651	30612339.704169	33625084.3627656	7.54616545313792	7.55503302746979	7.54724359317724	7.5200674912945	7.48589652403634	7.52666338262348	33946150.4295689	0.91567499418969	-0.12709246978878	0.0405947813429632	1.39152979350725	0.0780295595425235	1.10774084456199	FALSE
RL13B_YEAST	RPL13B	6716	RPL13B	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	107	41885980	43078724	42283780	49114524	49938516	51361192	1.02847597215106	1.0094972112387	1.17257669511373	1.19224895776582	1.22621440396047	41885980	43108934.6883288	42909695.3868567	40453343.0698051	42247091.0254177	44338657.6788798	41885980	43108934.6883288	42909695.3868567	40453343.0698051	42247091.0254177	44338657.6788798	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	41885980	43108934.6883288	42909695.3868567	40453343.0698051	42247091.0254177	44338657.6788798	7.62206868102023	7.63456729066421	7.63255543151527	7.60695441758675	7.62579681044304	7.64678254102295	42490616.9748813	0.993233095346805	-0.00979576078176394	0.803948600964552	0.0947717162155089	0.556896534086841	0.25422548498624	FALSE
RL14B_YEAST	RPL14B	6363	RPL14B	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	96	23950326	24706814	24644796	31618018	30703206	30624930	1.03158570785216	1.02899626501952	1.3201497967084	1.28195357340856	1.27868530891813	23950326	24724140.6473109	25009606.2658359	26042286.9891047	25974362.927688	26437631.8935444	23950326	24724140.6473109	25009606.2658359	26042286.9891047	25974362.927688	26437631.8935444	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	23950326	24724140.6473109	25009606.2658359	26042286.9891047	25974362.927688	26437631.8935444	7.37931142919265	7.39312120548188	7.39810685454854	7.41567912056956	7.41454490443392	7.42222255135725	25356392.453914	1.06473867022542	0.0904993784005215	0.0110850449755094	1.95526254047679	0.0362033547942467	1.44125118357949	FALSE
RL15A_YEAST	RPL15A	6189	RPL15A	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	150	26561016	26346084	24568630	31374428	30602514	31539860	0.991907990266637	0.924988336289546	1.1812209291994	1.15215901379676	1.18744930540308	26561016	26364560.2513487	24932312.801088	25841653.2653945	25889179.2972907	27227464.9657623	26561016	26364560.2513487	24932312.801088	25841653.2653945	25889179.2972907	27227464.9657623	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	26561016	26364560.2513487	24932312.801088	25841653.2653945	25889179.2972907	27227464.9657623	7.42424468345029	7.42102053189713	7.39676256691779	7.41232029496816	7.41311828325421	7.43500720789774	26136031.0968141	1.01413355138963	0.0202476535644684	0.61944826275474	0.207994960697812	0.47302541973165	0.325115520250446	FALSE
RL16A_YEAST	RPL16A	6509	RPL16A	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	41	6607356.5	6695436.5	6383729.5	8697946	7888088.5	7701740	1.0133305959804	0.966154845738988	1.316403315002	1.19383425126221	1.16563106591872	6607356.5	6700131.9442134	6478226.12541006	7164092.51040769	6673181.7356377	6648693.30508793	6607356.5	6700131.9442134	6478226.12541006	7164092.51040769	6673181.7356377	6648693.30508793	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	6607356.5	6700131.9442134	6478226.12541006	7164092.51040769	6673181.7356377	6648693.30508793	6.82002773980452	6.82608335525002	6.81145610318386	6.85516118528701	6.82433295247101	6.82273630001712	6711947.02012613	1.03539184693309	0.0501768630299307	0.260672255540708	0.583905190184868	0.261588502346282	0.582381348563751	FALSE
RL16B_YEAST	RPL16B	6510	RPL16B	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	65	17291728	16115921	16838286	21139074	18947054	20907372	0.93200176408049	0.973776941205645	1.22249632888049	1.09572935683467	1.20909674267372	17291728	16127222.9379697	17087538.6045612	17411269.4790648	16028868.6792676	18048740.1864232	17291728	16127222.9379697	17087538.6045612	17411269.4790648	16028868.6792676	18048740.1864232	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	17291728	16127222.9379697	17087538.6045612	17411269.4790648	16028868.6792676	18048740.1864232	7.23783839543505	7.20755958954953	7.2326795087451	7.24083043726628	7.20490287084511	7.25644689326776	16999227.9812144	1.01945074407512	0.0277920715828281	0.676750858078084	0.169571184898659	0.500166959317273	0.300885000850482	FALSE
RL17A_YEAST	RPL17A	6663	RPL17A	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	36	4051046.5	4067686.25	3711150.75	5009580.5	5356375.5	4717847.5	1.00410751888432	0.916096803628396	1.23661392185945	1.32222019668251	1.16459969047504	4051046.5	4070538.87863213	3766085.91325574	4126157.84696001	4531397.83558681	4072783.69403223	4051046.5	4070538.87863213	3766085.91325574	4126157.84696001	4531397.83558681	4072783.69403223	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	4051046.5	4070538.87863213	3766085.91325574	4126157.84696001	4531397.83558681	4072783.69403223	6.60756722826814	6.60965190714279	6.57589022306973	6.61554583797365	6.65623219288219	6.60989134527314	4103001.77807782	1.07088588370257	0.0988047510610623	0.180707171909787	0.743024610809097	0.20368994925596	0.691030400014884	FALSE
RL17B_YEAST	RPL17B	6662	RPL17B	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	44	491789.97	575144.38	651241.88	765131.81	802921.12	816009.69	1.16949188695329	1.32422765759131	1.5558101154442	1.63265045848739	1.65926460435946	491789.97	575547.723135424	660882.037839661	630203.391639323	679256.901484024	704437.979312451	491789.97	575547.723135424	660882.037839661	630203.391639323	679256.901484024	704437.979312451	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	491789.97	575547.723135424	660882.037839661	630203.391639323	679256.901484024	704437.979312451	5.6917796671069	5.7600813401901	5.82012394830994	5.79948073613769	5.83203405969383	5.84784276262911	623686.333901814	1.16530221032688	0.220704152990352	0.156744981682151	0.804806354565112	0.187608484712486	0.726747524269924	FALSE
RL18A_YEAST	RPL18A	6329	RPL18A	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	54	28983388	29111534	29941208	37931044	38702272	36394408	1.00442136026333	1.03304720621344	1.30871670351306	1.33532601502626	1.25569888516829	28983388	29131949.6344196	30384419.6236599	31242032.1110691	32741429.6426925	31418258.3172424	28983388	29131949.6344196	30384419.6236599	31242032.1110691	32741429.6426925	31418258.3172424	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	28983388	29131949.6344196	30384419.6236599	31242032.1110691	32741429.6426925	31418258.3172424	7.46214915075912	7.4643695504408	7.48265094525305	7.4947392744345	7.51509763880155	7.49718210609618	30650246.2215139	1.0779884942825	0.108341779824963	0.0233354098197026	1.63198456757195	0.0556030051256086	1.25490173586038	FALSE
RL19A_YEAST	RPL19A	6156	RPL19A	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	215	26257706	25302362	23498360	30450844	30858962	28260444	0.963616623630412	0.894912906710129	1.15969171107331	1.17523450068334	1.07627239028421	26257706	25320106.2993057	23846199.883045	25080940.1939254	26106129.7168684	24396438.3141488	26257706	25320106.2993057	23846199.883045	25080940.1939254	26106129.7168684	24396438.3141488	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	By MS/MS	26257706	25320106.2993057	23846199.883045	25080940.1939254	26106129.7168684	24396438.3141488	7.41925678134753	7.40346552461171	7.37741917996657	7.39934381259649	7.41674249161631	7.38732642742817	25167920.0678822	1.00211465868729	0.00304758643324716	0.945136229677996	0.024505588809937	0.622799878508887	0.205651480822808	FALSE
